,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
88,P22434_wild,O,2.2270636558532715,0.4341050088405609,1.4249637126922607
89,P06776_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,0.7524999976158142,-1.954817533493042,1.9152281284332275
90,P06776_wild,O,1.7118961811065674,-0.3755066692829132,1.7307325601577759
91,P06776_wild,C1[C@H]2[C@@H](COP(=O)(O2)O)O[C@H]1N3C=NC4=C(N=CN=C43)N,0.5576602816581726,-2.1017906665802,2.0012614727020264
92,P06776_wild,O,1.7118961811065674,-0.3755066692829132,1.7307325601577759
93,P06776_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CNC4=O)O)OP(=O)(O1)O,0.6580978631973267,-1.9359878301620483,1.8193206787109375
94,P06776_wild,O,1.7118961811065674,-0.3755066692829132,1.7307325601577759
95,P06776_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O,0.5198925733566284,-2.0388901233673096,1.7820438146591187
96,P06776_wild,O,1.7118961811065674,-0.3755066692829132,1.7307325601577759
97,P06776_wild,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)OP(=O)(O1)O,0.7457672953605652,-2.017723560333252,1.8688017129898071
98,P06776_wild,O,1.7118961811065674,-0.3755066692829132,1.7307325601577759
99,Q99258_wild,C([C@H]([C@H](C(=O)CO)O)O)OP(=O)(O)O,0.8080220222473145,-0.083070769906044,1.081426739692688
100,P08566_wild,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,1.2826489210128784,-0.673880934715271,1.4831844568252563
101,P08566_wild,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,1.2826489210128784,-0.673880934715271,1.4831844568252563
102,P08566_wild,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,1.2826489210128784,-0.673880934715271,1.4831844568252563
103,P08566_wild,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,1.2826489210128784,-0.673880934715271,1.4831844568252563
104,P08566_wild,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,1.2826489210128784,-0.673880934715271,1.4831844568252563
105,P08566_wild,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O,1.0366970300674438,-0.8303400278091431,1.3342337608337402
106,P08566_wild,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O,1.0366970300674438,-0.8303400278091431,1.3342337608337402
107,P08566_wild,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O,1.0366970300674438,-0.8303400278091431,1.3342337608337402
108,P08566_wild,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O,1.0366970300674438,-0.8303400278091431,1.3342337608337402
109,P08566_wild,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O,1.0366970300674438,-0.8303400278091431,1.3342337608337402
110,P38342_wild,CCCCCCCCCCCCCCCC(=O)[C@H](CO)N,-0.37593623995780945,-1.5526032447814941,0.5518425703048706
111,P38342_wild,[H+],0.7973547577857971,0.17529579997062683,0.39720267057418823
112,Q05979_wild,C1=CC(=C(C(=C1)O)N)C(=O)C[C@@H](C(=O)O)N,0.10466523468494415,-0.3448984622955322,0.40391117334365845
113,Q05979_wild,O,1.2571122646331787,0.3877389132976532,0.9279417991638184
114,Q02207_wild,CCCCCCCCCCC[C@@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O,1.2266541719436646,-2.0954806804656982,2.183323621749878
115,Q02207_wild,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,1.6374571323394775,-1.1115792989730835,1.9176928997039795
116,P47096_wild,C1=CC(=C(C(=C1)O)N)C(=O)O,0.027447322383522987,-1.139264464378357,1.0225474834442139
117,P47096_wild,O=O,0.9051542282104492,-1.3818918466567993,1.7838983535766602
118,P32643_wild,CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O,0.6723219156265259,-0.13480791449546814,0.8990718722343445
119,P32643_wild,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,0.3353354334831238,-0.9067147374153137,1.0039271116256714
120,P07264_wild,CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O,1.584652304649353,-0.4599100649356842,1.886549711227417
121,P07264_wild,CC(C)/C(=C/C(=O)O)/C(=O)O,1.1077234745025635,-1.194588541984558,2.1543993949890137
122,P07264_wild,O,2.4079158306121826,-0.09988220036029816,2.1917591094970703
123,P04173_wild,CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O,0.9917621612548828,-0.4134647250175476,1.3240498304367065
124,P04173_wild,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,1.228785514831543,-0.7517722249031067,1.7375224828720093
125,P26263_wild,CC(C)C(=O)C(=O)O,1.4170923233032227,0.6417330503463745,0.8451471328735352
126,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
127,P06169_wild,CC(C)C(=O)C(=O)O,1.408975601196289,0.6768043041229248,0.838016152381897
128,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
129,P16467_wild,CC(C)C(=O)C(=O)O,1.4494774341583252,0.6804012060165405,0.8709141612052917
130,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
131,P26263_wild,CC(C)C(=O)C(=O)O,1.4170923233032227,0.6417330503463745,0.8451471328735352
132,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
133,P06169_wild,CC(C)C(=O)C(=O)O,1.408975601196289,0.6768043041229248,0.838016152381897
134,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
135,P16467_wild,CC(C)C(=O)C(=O)O,1.4494774341583252,0.6804012060165405,0.8709141612052917
136,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
137,P26263_wild,CC(C)C(=O)C(=O)O,1.4170923233032227,0.6417330503463745,0.8451471328735352
138,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
139,P06169_wild,CC(C)C(=O)C(=O)O,1.408975601196289,0.6768043041229248,0.838016152381897
140,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
141,P16467_wild,CC(C)C(=O)C(=O)O,1.4494774341583252,0.6804012060165405,0.8709141612052917
142,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
143,P38122_wild,CC(C)C(=O)C(=O)O,0.17920732498168945,0.05509082227945328,0.654817521572113
144,P38122_wild,O,0.9935981631278992,0.32774287462234497,1.0511505603790283
145,Q07471_wild,CC[C@H](C)C(=O)C(=O)O,0.4862746596336365,0.3335782587528229,0.2034495770931244
146,Q07471_wild,[H+],0.8116925954818726,0.6239778995513916,0.18722188472747803
147,P26263_wild,CC[C@H](C)C(=O)C(=O)O,1.3530333042144775,0.3449805676937103,0.8325193524360657
148,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
149,P06169_wild,CC[C@H](C)C(=O)C(=O)O,1.3701080083847046,0.3892757296562195,0.8252598643302917
150,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
151,P16467_wild,CC[C@H](C)C(=O)C(=O)O,1.4003443717956543,0.39495497941970825,0.8644840121269226
152,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
153,Q07471_wild,CC[C@H](C)C(=O)C(=O)O,0.4862746596336365,0.3335782587528229,0.2034495770931244
154,Q07471_wild,[H+],0.8116925954818726,0.6239778995513916,0.18722188472747803
155,P26263_wild,CC[C@H](C)C(=O)C(=O)O,1.3530333042144775,0.3449805676937103,0.8325193524360657
156,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
157,P06169_wild,CC[C@H](C)C(=O)C(=O)O,1.3701080083847046,0.3892757296562195,0.8252598643302917
158,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
159,P16467_wild,CC[C@H](C)C(=O)C(=O)O,1.4003443717956543,0.39495497941970825,0.8644840121269226
160,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
161,Q07471_wild,CC[C@H](C)C(=O)C(=O)O,0.4862746596336365,0.3335782587528229,0.2034495770931244
162,Q07471_wild,[H+],0.8116925954818726,0.6239778995513916,0.18722188472747803
163,P26263_wild,CC[C@H](C)C(=O)C(=O)O,1.3530333042144775,0.3449805676937103,0.8325193524360657
164,P26263_wild,[H+],1.7874597311019897,0.37545046210289,0.9723259210586548
165,P06169_wild,CC[C@H](C)C(=O)C(=O)O,1.3701080083847046,0.3892757296562195,0.8252598643302917
166,P06169_wild,[H+],1.7657079696655273,0.40147262811660767,1.0149985551834106
167,P16467_wild,CC[C@H](C)C(=O)C(=O)O,1.4003443717956543,0.39495497941970825,0.8644840121269226
168,P16467_wild,[H+],1.7631824016571045,0.4476669430732727,1.0127991437911987
169,P08566_wild,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,1.0668870210647583,-1.0179741382598877,1.6253340244293213
170,P08566_wild,C=C(C(=O)O)OP(=O)(O)O,1.1074413061141968,-0.6042916774749756,1.5587685108184814
171,P08566_wild,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,1.0668870210647583,-1.0179741382598877,1.6253340244293213
172,P08566_wild,C=C(C(=O)O)OP(=O)(O)O,1.1074413061141968,-0.6042916774749756,1.5587685108184814
173,P08566_wild,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,1.0668870210647583,-1.0179741382598877,1.6253340244293213
174,P08566_wild,C=C(C(=O)O)OP(=O)(O)O,1.1074413061141968,-0.6042916774749756,1.5587685108184814
175,P08566_wild,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,1.0668870210647583,-1.0179741382598877,1.6253340244293213
176,P08566_wild,C=C(C(=O)O)OP(=O)(O)O,1.1074413061141968,-0.6042916774749756,1.5587685108184814
177,P08566_wild,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,1.0668870210647583,-1.0179741382598877,1.6253340244293213
178,P08566_wild,C=C(C(=O)O)OP(=O)(O)O,1.1074413061141968,-0.6042916774749756,1.5587685108184814
179,P37254_wild,C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1O)C(=O)O,0.014943012967705727,-1.1165244579315186,1.1350308656692505
180,P37254_wild,C(CC(=O)N)[C@@H](C(=O)O)N,-0.1579960584640503,-0.2814550995826721,0.2723279595375061
181,Q03266_wild,C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1N)C(=O)O,0.8341205716133118,-1.0838444232940674,1.7996612787246704
182,P17649_wild,C(CC(=O)O)C(=O)C(=O)O,0.5427905321121216,0.19998563826084137,0.6407244205474854
183,P17649_wild,C(CC(=O)O)CN,-0.06667011976242065,0.7080844044685364,-0.017171958461403847
184,P16120_wild,C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O,0.5833779573440552,-0.5225011110305786,0.7531518936157227
185,P16120_wild,O,1.5630706548690796,-0.027374347671866417,1.324239730834961
186,Q06685_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0.47597789764404297,-2.0355725288391113,1.8489948511123657
187,Q06685_wild,O,1.8568586111068726,0.09768017381429672,1.3036234378814697
188,Q99321_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,-0.4814063012599945,-3.0224649906158447,2.1189699172973633
189,Q99321_wild,O,1.216925859451294,-0.7662022113800049,1.5840556621551514
190,Q06685_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0.47597789764404297,-2.0355725288391113,1.8489948511123657
191,Q06685_wild,O,1.8568586111068726,0.09768017381429672,1.3036234378814697
192,Q99321_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,-0.4814063012599945,-3.0224649906158447,2.1189699172973633
193,Q99321_wild,O,1.216925859451294,-0.7662022113800049,1.5840556621551514
194,Q06685_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0.47597789764404297,-2.0355725288391113,1.8489948511123657
195,Q06685_wild,O,1.8568586111068726,0.09768017381429672,1.3036234378814697
196,Q99321_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,-0.4814063012599945,-3.0224649906158447,2.1189699172973633
197,Q99321_wild,O,1.216925859451294,-0.7662022113800049,1.5840556621551514
198,Q06685_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0.47597789764404297,-2.0355725288391113,1.8489948511123657
199,Q06685_wild,O,1.8568586111068726,0.09768017381429672,1.3036234378814697
200,Q99321_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,-0.4814063012599945,-3.0224649906158447,2.1189699172973633
201,Q99321_wild,O,1.216925859451294,-0.7662022113800049,1.5840556621551514
202,Q12494_wild,[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,0.9724663496017456,-2.5476009845733643,1.7776302099227905
203,Q12494_wild,[H+],1.7745729684829712,-0.4256986081600189,1.0458048582077026
204,Q07938_wild,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,0.8483120799064636,-1.3870275020599365,1.7274572849273682
205,Q07938_wild,OP(=O)(O)O,1.4050145149230957,-0.27095264196395874,1.2754392623901367
206,Q99312_wild,O,1.3496593236923218,-0.2178339958190918,1.400326132774353
207,Q99312_wild,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,0.23319260776042938,-1.273700475692749,1.4376693964004517
208,P38972_wild,C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)CNC=O)O)O)OP(=O)(O)O,0.9945998191833496,-1.120888352394104,1.2397778034210205
209,P38972_wild,O,1.8888527154922485,-0.2528509199619293,1.5939050912857056
210,P38972_wild,C(CC(=O)N)[C@@H](C(=O)O)N,0.7687149047851562,-0.43617504835128784,0.8559133410453796
211,P53128_wild,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,0.5494531393051147,-1.4436732530593872,1.9083478450775146
